datetime,jp,jpHokk,jpToh,jpTok,jpChub,jpHoku,jpKan,jpChug,jpShi,jpKyu
2026-04-06 02:00:00+09:00,11.82,18.07,18.07,18.07,18.07,8.4,8.4,8.4,6.93,8.4
2026-04-06 02:30:00+09:00,13.0,18.66,18.66,18.66,18.66,8.61,8.61,8.61,7.11,8.61
2026-04-06 03:00:00+09:00,15.0,19.08,19.08,19.08,19.08,8.84,8.84,8.84,8.39,8.84
2026-04-06 03:30:00+09:00,16.32,19.35,19.35,19.35,19.35,8.84,8.84,8.84,8.39,8.84
2026-04-06 04:00:00+09:00,16.69,19.72,19.72,19.72,19.72,8.65,8.65,8.65,8.39,8.65
2026-04-06 04:30:00+09:00,15.78,19.39,19.39,19.39,19.39,8.61,8.61,8.61,8.53,8.61
2026-04-06 05:00:00+09:00,16.69,20.0,20.0,20.0,20.0,8.61,8.61,8.61,8.53,8.61
2026-04-06 05:30:00+09:00,16.2,20.3,20.3,20.3,20.3,8.61,8.61,8.61,8.51,8.61
2026-04-06 06:00:00+09:00,15.2,19.61,19.61,19.61,19.61,8.61,8.61,8.61,8.4,8.61
2026-04-06 06:30:00+09:00,11.0,16.86,16.86,18.61,18.61,8.4,8.4,8.4,6.9,8.4
2026-04-06 07:00:00+09:00,9.03,16.86,16.86,17.88,17.88,7.89,7.89,7.89,6.84,7.89
2026-04-06 07:30:00+09:00,7.76,9.18,7.76,17.15,17.15,6.0,6.0,6.0,2.95,6.0
2026-04-06 08:00:00+09:00,7.23,7.75,7.75,13.0,13.0,5.9,5.9,5.9,0.02,5.9
2026-04-06 08:30:00+09:00,5.0,7.62,7.62,11.79,11.79,7.61,7.61,7.61,0.02,7.61
2026-04-06 09:00:00+09:00,3.5,4.0,4.0,7.6,7.6,7.6,7.6,7.6,1.0,7.6
2026-04-06 09:30:00+09:00,1.95,2.05,2.05,4.0,4.0,4.0,4.0,4.0,1.0,4.0
2026-04-06 10:00:00+09:00,1.0,1.0,1.0,2.5,2.5,2.5,2.5,2.5,0.01,2.5
2026-04-06 10:30:00+09:00,1.0,0.01,0.01,1.5,3.0,3.0,3.0,3.0,0.01,3.0
2026-04-06 11:00:00+09:00,1.95,0.01,0.01,8.0,8.0,8.0,8.0,8.0,0.01,8.0
2026-04-06 11:30:00+09:00,5.0,0.01,0.01,17.16,11.83,11.83,11.83,11.83,0.01,8.25
2026-04-06 12:00:00+09:00,1.14,0.01,0.01,17.16,2.5,2.5,2.5,2.5,0.01,2.5
2026-04-06 12:30:00+09:00,0.02,0.01,0.01,1.95,1.95,1.95,1.95,1.95,0.01,1.95
2026-04-06 13:00:00+09:00,2.05,0.1,0.1,16.47,7.36,7.36,7.36,7.36,0.01,7.36
2026-04-06 13:30:00+09:00,7.58,3.0,3.0,17.46,11.53,11.53,11.53,8.4,0.01,8.4
2026-04-06 14:00:00+09:00,7.97,5.0,5.0,18.29,18.29,15.15,15.15,8.61,0.01,8.61
2026-04-06 14:30:00+09:00,8.84,7.59,7.59,19.48,18.89,9.6,9.6,8.61,0.01,8.61
2026-04-06 15:00:00+09:00,12.63,7.7,7.7,20.5,19.09,9.6,9.6,9.6,0.01,8.84
2026-04-06 15:30:00+09:00,17.38,16.54,20.0,20.89,19.03,12.0,12.0,12.0,2.9,12.0
2026-04-06 16:00:00+09:00,18.0,18.75,21.14,28.23,28.23,9.62,9.62,9.03,6.84,9.03
2026-04-06 16:30:00+09:00,19.66,27.55,27.55,30.0,30.0,14.43,14.43,14.43,6.94,14.43
2026-04-06 17:00:00+09:00,20.0,32.53,32.53,36.0,36.0,15.59,15.59,15.59,8.4,15.59
2026-04-06 17:30:00+09:00,22.0,35.0,35.0,38.72,38.72,15.94,15.94,15.94,8.51,15.94
2026-04-06 18:00:00+09:00,23.5,25.0,37.12,37.12,37.12,16.0,16.0,16.0,8.64,16.0
2026-04-06 18:30:00+09:00,21.52,24.53,37.97,37.97,37.97,15.94,15.94,15.94,8.65,15.94
2026-04-06 19:00:00+09:00,20.38,24.53,29.11,29.11,29.11,15.94,15.94,15.94,8.51,15.94
2026-04-06 19:30:00+09:00,20.01,25.0,26.18,26.18,26.18,15.94,15.94,15.94,8.47,15.94
2026-04-06 20:00:00+09:00,20.0,26.18,26.18,26.18,26.18,15.94,15.94,15.94,8.39,15.94
2026-04-06 20:30:00+09:00,18.94,25.01,25.01,25.01,22.12,14.57,14.57,14.57,8.4,14.57
2026-04-06 21:00:00+09:00,18.69,25.0,25.0,25.0,25.0,10.45,10.45,10.45,8.4,10.45
2026-04-06 21:30:00+09:00,18.62,21.4,22.7,22.7,22.7,14.36,14.36,14.36,8.37,14.36
2026-04-06 22:00:00+09:00,18.29,20.5,20.5,20.5,20.5,12.0,12.0,12.0,8.39,12.0
2026-04-06 22:30:00+09:00,17.88,20.0,20.0,20.0,20.0,9.6,9.6,9.6,8.39,9.6
2026-04-06 23:00:00+09:00,17.15,19.37,19.37,19.37,19.37,10.19,10.19,10.19,8.39,10.19
2026-04-06 23:30:00+09:00,16.88,19.51,19.51,19.51,19.51,8.84,8.84,8.84,6.92,8.84
2026-04-07 00:00:00+09:00,17.38,18.61,18.61,18.61,18.61,16.76,16.76,16.76,8.39,16.76
2026-04-07 00:30:00+09:00,15.04,18.05,18.05,18.05,18.05,9.43,9.43,9.43,6.93,9.43
2026-04-07 01:00:00+09:00,14.43,17.8,17.8,17.8,17.8,9.03,9.03,9.03,6.93,9.03
2026-04-07 01:30:00+09:00,14.57,17.23,17.23,17.23,17.23,9.03,9.03,9.03,8.39,9.03
2026-04-07 02:00:00+09:00,15.0,17.15,17.15,17.15,17.15,8.84,8.84,8.84,8.39,8.84
2026-04-07 02:30:00+09:00,16.54,18.05,18.05,18.05,18.05,10.19,10.19,10.19,8.39,10.19
2026-04-07 03:00:00+09:00,17.22,18.06,18.06,18.06,18.06,14.79,14.79,14.79,8.4,14.79
2026-04-07 03:30:00+09:00,17.38,18.06,18.06,18.06,18.06,15.01,15.01,15.01,8.49,15.01
2026-04-07 04:00:00+09:00,18.34,18.58,18.58,18.58,18.58,15.15,15.15,15.15,8.51,15.15
2026-04-07 04:30:00+09:00,18.55,18.71,18.71,18.71,18.71,15.15,15.15,15.15,8.51,15.15
2026-04-07 05:00:00+09:00,18.82,18.97,18.97,18.97,18.97,16.76,16.76,16.76,8.51,16.76
2026-04-07 05:30:00+09:00,18.88,18.88,18.88,18.88,18.88,15.15,15.15,15.15,6.92,15.15
2026-04-07 06:00:00+09:00,18.89,18.96,18.96,18.96,18.96,15.01,15.01,15.01,6.86,15.01
2026-04-07 06:30:00+09:00,19.02,19.1,19.1,19.1,19.1,14.57,14.57,14.57,6.66,14.57
2026-04-07 07:00:00+09:00,19.57,19.99,19.99,19.99,19.99,15.01,15.01,15.01,6.9,9.03
2026-04-07 07:30:00+09:00,20.06,20.0,20.0,20.19,20.19,17.38,17.38,17.38,6.92,8.61
2026-04-07 08:00:00+09:00,20.8,19.4,19.4,21.0,21.0,21.0,21.0,21.0,8.4,9.03
2026-04-07 08:30:00+09:00,22.0,19.96,21.23,23.0,23.0,22.5,22.5,22.5,8.64,8.84
2026-04-07 09:00:00+09:00,19.36,19.25,19.25,19.25,22.02,22.02,22.02,19.99,15.0,8.61
2026-04-07 09:30:00+09:00,20.98,18.43,18.43,30.0,30.0,30.0,30.0,9.78,9.78,2.95
2026-04-07 10:00:00+09:00,20.0,18.0,18.0,35.0,35.0,35.0,35.0,10.95,10.95,0.01
2026-04-07 10:30:00+09:00,18.94,15.84,15.84,30.0,30.0,30.0,30.0,20.0,14.0,0.01
2026-04-07 11:00:00+09:00,18.73,14.76,14.76,31.5,31.5,31.5,31.5,9.05,9.05,0.01
2026-04-07 11:30:00+09:00,18.22,13.91,13.91,35.0,35.0,35.0,35.0,8.53,8.53,0.01
2026-04-07 12:00:00+09:00,16.0,12.64,12.64,28.23,28.23,28.23,28.23,6.93,6.93,0.01
2026-04-07 12:30:00+09:00,15.01,12.39,12.39,25.84,25.84,25.84,25.84,4.18,4.18,0.01
2026-04-07 13:00:00+09:00,17.15,16.34,16.34,28.94,28.94,28.94,28.94,4.66,4.66,0.01
2026-04-07 13:30:00+09:00,17.38,16.32,16.32,29.45,29.45,29.45,29.45,8.01,2.05,0.01
2026-04-07 14:00:00+09:00,17.23,16.32,16.32,29.01,29.01,29.01,29.01,8.65,0.02,0.01
2026-04-07 14:30:00+09:00,17.38,16.54,18.5,29.01,23.8,23.8,23.8,0.02,0.02,0.01
2026-04-07 15:00:00+09:00,18.05,16.54,18.79,29.01,21.42,21.42,21.42,0.01,0.01,0.01
2026-04-07 15:30:00+09:00,18.94,17.89,19.02,27.5,23.8,23.8,23.8,2.05,2.05,2.05
2026-04-07 16:00:00+09:00,19.53,19.09,20.64,22.0,22.0,22.0,22.0,8.25,6.93,8.25
2026-04-07 16:30:00+09:00,21.79,18.77,21.79,29.47,29.47,29.47,29.47,8.61,6.93,8.61
2026-04-07 17:00:00+09:00,21.38,19.04,20.59,27.5,27.5,27.5,27.5,20.0,6.84,9.03
2026-04-07 17:30:00+09:00,29.01,19.43,21.23,29.01,35.84,35.84,35.84,26.77,8.4,19.66
2026-04-07 18:00:00+09:00,35.0,19.92,21.49,30.0,37.54,37.54,37.54,37.54,6.87,22.0
2026-04-07 18:30:00+09:00,30.78,19.8,21.46,29.01,36.63,36.63,36.63,36.63,6.84,20.43
2026-04-07 19:00:00+09:00,30.0,18.55,21.79,29.01,37.13,37.13,37.13,36.0,8.39,23.5
2026-04-07 19:30:00+09:00,21.79,19.0,19.37,19.37,26.78,26.78,26.78,26.78,6.93,20.35
2026-04-07 20:00:00+09:00,29.01,18.26,21.79,28.58,28.58,28.58,28.58,26.77,6.93,22.0
2026-04-07 20:30:00+09:00,22.0,18.24,20.14,20.14,22.84,22.84,22.84,20.7,6.93,19.66
2026-04-07 21:00:00+09:00,22.12,18.02,20.46,20.46,21.14,19.66,19.66,19.66,6.92,19.66
2026-04-07 21:30:00+09:00,21.79,16.54,20.95,20.95,20.95,19.99,19.99,19.99,6.92,19.66
2026-04-07 22:00:00+09:00,22.23,16.54,21.4,21.4,21.4,20.0,20.0,20.0,6.94,19.66
2026-04-07 22:30:00+09:00,20.75,17.79,20.0,20.92,20.92,20.92,20.92,20.92,6.93,19.66
2026-04-07 23:00:00+09:00,20.48,20.0,20.48,20.48,20.48,20.48,20.48,20.48,6.94,19.66
2026-04-07 23:30:00+09:00,19.66,19.41,19.41,19.94,19.94,19.94,19.94,19.94,8.39,19.66
2026-04-08 00:00:00+09:00,18.21,17.79,17.79,19.16,19.16,19.16,19.16,19.16,6.93,19.16
2026-04-08 00:30:00+09:00,17.74,16.1,16.1,18.57,19.44,19.0,19.0,19.0,6.93,19.0
2026-04-08 01:00:00+09:00,17.15,17.6,17.6,18.17,19.12,17.38,17.38,17.38,6.93,17.38
2026-04-08 01:30:00+09:00,17.22,18.07,18.07,18.07,20.0,18.73,18.73,18.73,6.93,18.73
2026-04-08 02:00:00+09:00,18.07,18.53,18.53,18.53,20.33,18.73,18.73,18.73,8.39,18.73
2026-04-08 02:30:00+09:00,18.94,19.3,21.08,21.08,21.08,18.73,18.73,18.73,8.51,18.73
2026-04-08 03:00:00+09:00,19.96,19.39,21.6,21.6,21.6,19.99,19.99,19.99,8.52,19.99
2026-04-08 03:30:00+09:00,20.0,19.52,21.96,21.96,21.96,20.5,20.5,20.5,8.4,20.5
2026-04-08 04:00:00+09:00,20.1,19.81,22.75,22.75,22.75,20.1,20.1,20.1,8.39,20.1
2026-04-08 04:30:00+09:00,20.66,19.89,24.51,24.51,24.51,20.67,20.67,20.67,8.49,20.67
2026-04-08 05:00:00+09:00,21.16,19.49,24.51,24.51,24.51,22.5,22.5,22.5,8.53,22.5
2026-04-08 05:30:00+09:00,22.0,19.19,25.01,28.23,28.23,25.01,25.01,25.01,9.13,25.01
2026-04-08 06:00:00+09:00,20.84,17.08,17.08,25.01,25.01,22.0,22.0,22.0,8.65,22.0
2026-04-08 06:30:00+09:00,18.61,9.18,9.18,21.22,21.22,18.73,18.73,18.73,8.38,18.73
2026-04-08 07:00:00+09:00,13.69,8.04,8.04,18.76,18.76,14.43,14.43,14.43,6.64,12.0
2026-04-08 07:30:00+09:00,8.64,2.95,2.95,17.15,17.15,9.11,9.11,9.11,6.84,8.61
2026-04-08 08:00:00+09:00,8.23,1.0,1.0,12.21,12.21,9.73,9.73,8.64,3.0,8.61
2026-04-08 08:30:00+09:00,3.34,0.01,0.01,12.08,12.08,12.08,12.08,6.87,0.01,2.05
2026-04-08 09:00:00+09:00,1.0,0.01,0.01,11.0,12.08,12.08,12.08,0.01,0.01,0.01
2026-04-08 09:30:00+09:00,0.01,0.01,0.01,1.61,2.95,2.95,2.95,0.01,0.01,0.01
2026-04-08 10:00:00+09:00,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.01,0.01,0.01
2026-04-08 10:30:00+09:00,0.01,0.01,0.01,5.01,5.01,5.01,5.01,1.01,0.01,0.01
2026-04-08 11:00:00+09:00,0.01,0.01,0.01,14.0,7.5,7.5,7.5,5.35,0.01,0.01
2026-04-08 11:30:00+09:00,0.01,0.01,0.01,10.46,8.0,8.0,8.0,7.0,0.01,0.01
2026-04-08 12:00:00+09:00,0.01,0.01,0.01,2.95,2.95,2.95,2.95,2.95,0.01,0.01
2026-04-08 12:30:00+09:00,0.01,0.01,0.01,2.9,2.06,2.06,2.06,1.64,0.01,0.01
2026-04-08 13:00:00+09:00,0.01,0.01,0.01,11.08,4.0,4.0,4.0,3.98,0.01,0.01
2026-04-08 13:30:00+09:00,0.01,0.01,0.01,1.4,2.5,2.5,2.5,2.5,0.01,0.01
2026-04-08 14:00:00+09:00,0.01,0.01,0.01,1.0,6.67,6.67,6.67,2.95,0.01,0.01
2026-04-08 14:30:00+09:00,0.02,0.01,0.01,11.9,11.9,11.9,11.9,0.3,0.01,0.01
2026-04-08 15:00:00+09:00,1.0,1.0,1.0,12.19,12.19,12.19,12.19,0.01,0.01,0.01
2026-04-08 15:30:00+09:00,8.39,3.0,3.0,17.59,17.59,16.88,16.88,1.0,1.0,0.01
2026-04-08 16:00:00+09:00,9.18,8.89,8.89,17.87,17.87,17.87,17.87,2.95,2.95,2.9
2026-04-08 16:30:00+09:00,18.32,15.0,16.32,24.51,24.51,24.51,24.51,9.03,6.85,9.03
2026-04-08 17:00:00+09:00,21.18,18.62,25.64,25.64,25.64,20.66,20.66,20.66,8.39,20.66
2026-04-08 17:30:00+09:00,27.89,18.98,33.73,35.0,35.0,35.0,35.0,35.0,8.39,35.0
2026-04-08 18:00:00+09:00,28.0,18.83,30.39,35.0,35.0,30.0,30.0,20.66,8.64,19.66
2026-04-08 18:30:00+09:00,30.0,19.1,38.54,40.0,36.13,35.0,35.0,19.99,9.13,19.66
2026-04-08 19:00:00+09:00,29.11,19.21,35.68,35.68,35.68,35.68,35.68,19.98,8.52,19.66
2026-04-08 19:30:00+09:00,29.47,18.85,36.49,36.49,36.49,35.0,35.0,19.98,8.51,19.66
2026-04-08 20:00:00+09:00,29.64,18.53,39.94,39.94,39.94,30.0,30.0,19.99,8.51,19.66
2026-04-08 20:30:00+09:00,29.29,18.42,35.64,35.64,35.64,30.0,30.0,20.7,8.49,19.66
2026-04-08 21:00:00+09:00,28.58,18.2,36.32,36.75,36.75,29.88,29.88,25.68,8.4,19.66
2026-04-08 21:30:00+09:00,24.51,18.23,32.65,35.0,35.0,23.0,23.0,23.0,8.51,19.66
2026-04-08 22:00:00+09:00,25.02,18.12,28.23,28.23,28.23,26.77,26.77,26.77,8.39,19.66
2026-04-08 22:30:00+09:00,21.58,15.99,23.61,26.11,26.11,25.0,25.0,25.0,8.4,19.66
2026-04-08 23:00:00+09:00,21.46,16.01,24.91,24.91,24.91,20.7,20.7,20.7,8.38,19.66
2026-04-08 23:30:00+09:00,19.55,15.99,20.75,20.75,20.75,18.73,18.73,18.73,8.39,18.73
2026-04-09 00:00:00+09:00,18.95,19.2,19.94,19.94,19.94,18.73,18.73,18.73,8.65,18.73
2026-04-09 00:30:00+09:00,18.25,15.01,19.38,19.38,20.0,16.88,16.88,16.88,14.31,16.88
2026-04-09 01:00:00+09:00,18.0,15.22,19.11,19.11,20.0,16.35,16.35,16.35,14.32,16.35
2026-04-09 01:30:00+09:00,17.9,10.37,18.54,18.54,20.0,16.35,16.35,16.35,14.89,16.35
2026-04-09 02:00:00+09:00,18.63,15.99,20.0,20.0,20.0,17.22,17.22,17.22,14.92,17.22
2026-04-09 02:30:00+09:00,20.0,10.37,20.33,20.33,20.33,19.66,19.66,19.66,8.65,19.66
2026-04-09 03:00:00+09:00,20.0,19.97,21.5,21.5,21.5,21.5,21.5,21.5,8.4,19.66
2026-04-09 03:30:00+09:00,20.27,20.01,22.0,22.0,22.0,22.0,22.0,22.0,8.51,19.66
2026-04-09 04:00:00+09:00,20.67,15.99,22.56,22.56,22.56,22.56,22.56,22.56,8.55,19.66
2026-04-09 04:30:00+09:00,21.0,17.73,24.08,24.08,24.08,24.08,24.08,24.08,8.58,19.99
2026-04-09 05:00:00+09:00,25.38,19.28,27.0,27.0,27.0,27.0,27.0,27.0,8.4,19.99
2026-04-09 05:30:00+09:00,25.38,15.02,27.0,27.0,27.0,27.0,27.0,27.0,8.4,19.66
2026-04-09 06:00:00+09:00,21.09,15.0,25.38,25.38,27.0,27.0,27.0,27.0,8.39,19.66
2026-04-09 06:30:00+09:00,18.73,9.18,15.01,20.66,20.66,19.43,19.43,19.43,8.51,19.43
2026-04-09 07:00:00+09:00,17.15,7.72,7.72,18.73,18.73,16.88,16.88,16.88,9.13,14.85
2026-04-09 07:30:00+09:00,12.01,7.02,7.02,17.69,17.69,15.01,15.01,15.01,8.65,9.03
2026-04-09 08:00:00+09:00,12.2,3.0,3.0,17.15,17.15,16.76,16.76,13.6,8.65,9.03
2026-04-09 08:30:00+09:00,9.44,0.43,0.43,16.88,16.88,16.88,16.88,13.59,8.52,8.84
2026-04-09 09:00:00+09:00,9.68,0.01,0.01,17.15,17.15,17.15,17.15,8.61,8.52,8.61
2026-04-09 09:30:00+09:00,9.18,0.01,0.01,17.88,12.53,12.53,12.53,10.12,8.39,8.61
2026-04-09 10:00:00+09:00,9.03,0.01,0.01,17.15,12.46,12.46,12.46,12.46,6.93,8.61
2026-04-09 10:30:00+09:00,8.61,0.01,0.01,16.93,12.53,12.53,12.53,12.53,6.93,8.61
2026-04-09 11:00:00+09:00,8.52,0.01,0.01,14.0,12.46,12.46,12.46,12.46,6.93,8.61
2026-04-09 11:30:00+09:00,8.61,0.01,0.01,13.66,12.43,12.43,12.43,12.43,6.93,8.4
2026-04-09 12:00:00+09:00,6.85,0.01,0.01,11.07,9.3,9.3,9.3,9.3,6.93,8.25
2026-04-09 12:30:00+09:00,6.93,0.01,0.01,12.61,10.52,10.52,10.52,10.52,6.93,5.0
2026-04-09 13:00:00+09:00,11.08,0.01,0.01,17.56,17.56,17.56,17.56,17.56,8.52,8.4
2026-04-09 13:30:00+09:00,9.56,0.01,0.01,11.08,18.74,18.74,18.74,18.74,8.65,8.61
2026-04-09 14:00:00+09:00,12.17,0.01,0.01,17.24,21.92,21.92,21.92,21.92,9.23,8.61
2026-04-09 14:30:00+09:00,15.78,2.5,2.5,17.94,24.5,24.5,24.5,24.5,12.06,8.61
2026-04-09 15:00:00+09:00,17.94,7.57,7.57,19.42,22.93,22.93,22.93,22.93,13.23,8.61
2026-04-09 15:30:00+09:00,19.1,8.0,8.0,20.0,27.0,27.0,27.0,27.0,15.01,8.61
2026-04-09 16:00:00+09:00,20.0,17.29,17.29,25.12,25.12,25.12,25.12,25.12,22.0,8.84
2026-04-09 16:30:00+09:00,25.0,19.45,19.45,27.02,27.02,27.02,27.02,26.68,23.5,9.03
2026-04-09 17:00:00+09:00,25.38,19.88,22.0,29.29,27.0,19.99,19.99,19.99,15.2,14.36
2026-04-09 17:30:00+09:00,26.43,19.89,20.0,29.64,29.64,29.64,29.64,19.99,8.64,17.66
2026-04-09 18:00:00+09:00,27.0,19.71,19.71,31.0,31.0,30.0,30.0,20.0,8.4,18.6
2026-04-09 18:30:00+09:00,27.0,19.72,19.72,50.0,27.0,27.0,27.0,20.1,8.54,18.6
2026-04-09 19:00:00+09:00,27.0,19.93,19.93,38.9,27.0,27.0,27.0,27.0,8.39,18.6
2026-04-09 19:30:00+09:00,25.0,19.98,19.98,28.06,27.0,27.0,27.0,27.0,8.4,17.66
2026-04-09 20:00:00+09:00,23.43,20.01,20.01,28.41,27.0,27.0,27.0,27.0,8.52,15.29
2026-04-09 20:30:00+09:00,22.5,19.99,19.99,28.23,27.0,26.64,26.64,26.64,14.89,15.29
2026-04-09 21:00:00+09:00,22.11,20.0,23.0,27.0,27.0,27.0,27.0,27.0,15.0,16.35
2026-04-09 21:30:00+09:00,20.7,20.0,23.5,25.38,25.38,22.0,22.0,22.0,14.01,17.66
2026-04-09 22:00:00+09:00,20.8,18.33,25.12,25.12,25.12,25.12,25.12,25.12,13.5,17.66
2026-04-09 22:30:00+09:00,20.14,18.3,22.5,22.5,22.5,22.5,22.5,22.5,12.06,15.29
2026-04-09 23:00:00+09:00,20.57,18.57,25.38,25.38,25.38,25.38,25.38,25.38,12.06,16.0
2026-04-09 23:30:00+09:00,19.5,18.97,21.51,21.51,21.51,18.73,18.73,18.73,12.0,14.36
2026-04-10 00:00:00+09:00,18.26,18.88,18.88,18.88,18.88,15.15,15.15,15.15,12.06,14.9
2026-04-10 00:30:00+09:00,17.39,18.98,18.98,18.98,18.98,14.57,14.57,14.57,13.23,12.0
2026-04-10 01:00:00+09:00,17.54,18.99,18.99,18.99,18.99,13.23,13.23,13.23,13.23,13.23
2026-04-10 01:30:00+09:00,17.67,18.89,18.89,18.89,18.89,14.43,14.43,14.43,13.52,14.31
2026-04-10 02:00:00+09:00,17.89,18.95,18.95,18.95,18.95,15.01,15.01,15.01,14.31,15.01
2026-04-10 02:30:00+09:00,18.49,19.04,19.04,19.04,19.04,17.22,17.22,17.22,14.64,17.22
2026-04-10 03:00:00+09:00,18.82,19.29,19.29,19.29,19.29,18.73,18.73,18.73,14.89,18.73
2026-04-10 03:30:00+09:00,19.09,19.6,19.6,19.6,19.6,19.6,19.6,19.6,15.36,19.6
2026-04-10 04:00:00+09:00,19.55,19.6,19.6,19.6,19.6,19.6,19.6,19.6,17.5,19.6
2026-04-10 04:30:00+09:00,19.6,19.86,19.86,19.86,19.86,19.86,19.86,19.86,17.5,19.86
2026-04-10 05:00:00+09:00,19.6,19.98,19.98,19.98,19.98,19.98,19.98,19.98,17.0,19.66
2026-04-10 05:30:00+09:00,19.55,20.0,20.0,20.0,20.0,18.73,18.73,18.73,15.36,12.0
2026-04-10 06:00:00+09:00,19.6,20.06,20.06,20.06,20.06,18.73,18.73,18.73,14.6,18.6
2026-04-10 06:30:00+09:00,19.86,20.81,20.81,20.81,20.81,18.0,18.0,18.0,14.41,17.66
2026-04-10 07:00:00+09:00,20.49,21.99,21.99,21.99,21.99,19.98,19.98,19.98,14.71,17.1
2026-04-10 07:30:00+09:00,21.32,23.0,23.0,23.0,23.0,23.0,23.0,23.0,15.01,15.29
2026-04-10 08:00:00+09:00,27.0,23.63,23.63,27.0,27.0,27.0,27.0,27.0,27.0,15.29
2026-04-10 08:30:00+09:00,27.36,23.5,23.5,30.0,30.0,30.0,30.0,30.0,30.0,12.0
2026-04-10 09:00:00+09:00,29.88,27.5,27.5,31.03,31.03,31.03,31.03,31.03,31.03,12.0
2026-04-10 09:30:00+09:00,29.47,25.0,25.0,32.24,32.24,32.24,32.24,32.24,13.52,10.61
2026-04-10 10:00:00+09:00,27.0,24.46,24.46,29.64,29.64,29.64,29.64,29.64,8.45,13.05
2026-04-10 10:30:00+09:00,27.0,20.0,24.39,29.29,29.29,29.29,29.29,29.29,8.44,9.03
2026-04-10 11:00:00+09:00,27.0,20.01,24.51,28.85,28.85,28.85,28.85,28.85,8.47,9.03
2026-04-10 11:30:00+09:00,25.0,19.81,23.5,28.0,28.0,28.0,28.0,23.61,6.91,9.03
2026-04-10 12:00:00+09:00,20.19,19.46,19.46,26.0,26.0,26.0,26.0,20.69,8.45,9.03
2026-04-10 12:30:00+09:00,20.08,18.06,18.06,27.0,27.0,27.0,27.0,20.5,8.45,9.03
2026-04-10 13:00:00+09:00,24.0,19.67,21.79,28.94,28.94,28.94,28.94,21.8,6.91,9.03
2026-04-10 13:30:00+09:00,27.0,20.0,22.0,29.64,29.64,29.64,29.64,25.65,6.91,12.0
2026-04-10 14:00:00+09:00,27.0,18.71,22.41,29.47,29.47,29.47,29.47,21.81,6.91,9.03
2026-04-10 14:30:00+09:00,23.61,18.94,23.82,27.36,27.36,27.36,27.36,20.74,6.91,9.03
2026-04-10 15:00:00+09:00,23.47,19.64,23.47,27.36,27.36,27.36,27.36,20.69,6.91,9.03
2026-04-10 15:30:00+09:00,25.01,20.6,21.66,27.36,27.36,27.36,27.36,20.1,8.65,15.5
2026-04-10 16:00:00+09:00,23.59,20.42,22.0,27.0,27.0,27.0,27.0,20.1,8.65,16.69
2026-04-10 16:30:00+09:00,24.0,20.44,22.0,27.0,27.0,27.0,27.0,20.67,9.13,20.67
2026-04-10 17:00:00+09:00,27.0,22.0,22.0,27.0,27.0,27.0,27.0,21.0,8.45,17.66
2026-04-10 17:30:00+09:00,27.0,22.0,22.0,27.0,27.0,27.0,27.0,27.0,6.91,20.01
2026-04-10 18:00:00+09:00,27.0,20.56,27.0,27.0,27.0,27.0,27.0,27.0,6.91,27.0
2026-04-10 18:30:00+09:00,27.0,19.39,27.0,27.0,27.0,27.0,27.0,27.0,6.92,27.0
2026-04-10 19:00:00+09:00,27.0,19.4,27.0,27.0,27.0,27.0,27.0,27.0,6.91,22.0
2026-04-10 19:30:00+09:00,21.75,19.41,23.44,23.44,23.44,23.44,23.44,23.44,6.91,19.5
2026-04-10 20:00:00+09:00,20.84,19.45,20.84,20.84,20.84,20.84,20.84,20.84,6.91,18.6
2026-04-10 20:30:00+09:00,20.26,19.3,20.66,20.66,20.66,20.66,20.66,20.66,8.45,18.0
2026-04-10 21:00:00+09:00,20.0,18.49,20.21,20.21,20.21,20.12,20.12,20.12,14.6,18.98
2026-04-10 21:30:00+09:00,18.38,18.0,18.0,18.0,18.78,18.73,18.73,18.73,16.1,18.73
2026-04-10 22:00:00+09:00,18.95,17.78,19.3,19.3,19.3,18.73,18.73,18.73,15.36,18.73
2026-04-10 22:30:00+09:00,19.82,15.99,18.01,21.24,21.24,16.88,16.88,16.88,14.41,16.88
2026-04-10 23:00:00+09:00,19.0,15.99,18.5,20.51,20.51,16.76,16.76,16.76,14.71,16.76
2026-04-10 23:30:00+09:00,18.46,14.21,14.21,19.7,19.7,16.76,16.76,16.76,14.71,11.0
2026-04-11 00:00:00+09:00,16.48,17.06,17.06,17.23,17.23,14.89,14.89,14.89,13.72,14.89
2026-04-11 00:30:00+09:00,16.23,16.07,16.07,18.07,18.07,14.76,14.76,14.76,13.13,14.76
2026-04-11 01:00:00+09:00,16.33,10.0,10.0,18.81,18.81,14.32,14.32,14.32,10.5,14.32
2026-04-11 01:30:00+09:00,16.41,9.94,9.94,19.19,19.19,14.32,14.32,14.32,10.5,14.32
2026-04-11 02:00:00+09:00,16.47,13.34,13.34,19.04,19.04,14.19,14.19,14.19,13.13,14.19
2026-04-11 02:30:00+09:00,16.93,15.0,15.0,19.18,19.18,14.89,14.89,14.89,14.02,14.89
2026-04-11 03:00:00+09:00,17.11,10.35,10.35,20.0,20.0,14.89,14.89,14.89,14.89,14.89
2026-04-11 03:30:00+09:00,17.66,11.01,11.01,19.99,19.99,16.6,16.6,16.6,15.36,16.6
